JudgeName,FullAssignment,Assignment,Date,AssignmentType,StartDate,WorkType,Week,County,Circuit,Days
SMOAK,"14th Cir. CPNJ 19,20",na,2001-03-23,SingleWD,2001-03-19,na,12-2001,na,na,1.0
ALFORD,Chester GS,Chester GS,2001-03-26,Single,2001-03-26,GS,13-2001,Chester,6,1.0
ALFORD,Chester GS,Chester GS,2001-03-27,Single,2001-03-26,GS,13-2001,Chester,6,1.0
ALFORD,Chester GS,Chester GS,2001-03-28,Single,2001-03-26,GS,13-2001,Chester,6,1.0
ALFORD,Chester GS,Chester GS,2001-03-29,Single,2001-03-26,GS,13-2001,Chester,6,1.0
ALFORD,Chester GS,Chester GS,2001-03-30,Single,2001-03-26,GS,13-2001,Chester,6,1.0
BARBER,Barnwell GS,Barnwell GS,2001-03-26,Single,2001-03-26,GS,13-2001,Barnwell,2,1.0
BARBER,Barnwell GS,Barnwell GS,2001-03-27,Single,2001-03-26,GS,13-2001,Barnwell,2,1.0
BARBER,Barnwell GS,Barnwell GS,2001-03-28,Single,2001-03-26,GS,13-2001,Barnwell,2,1.0
BARBER,Barnwell GS,Barnwell GS,2001-03-29,Single,2001-03-26,GS,13-2001,Barnwell,2,1.0
BARBER,Barnwell GS,Barnwell GS,2001-03-30,Single,2001-03-26,GS,13-2001,Barnwell,2,1.0
BAXLEY,15th Cir. CPNJ,15th Cir. CPNJ,2001-03-26,Single,2001-03-26,CPNJ,13-2001,15th Cir.,15,1.0
BAXLEY,15th Cir. CPNJ,15th Cir. CPNJ,2001-03-27,Single,2001-03-26,CPNJ,13-2001,15th Cir.,15,1.0
BAXLEY,15th Cir. CPNJ,15th Cir. CPNJ,2001-03-28,Single,2001-03-26,CPNJ,13-2001,15th Cir.,15,1.0
BAXLEY,15th Cir. CPNJ,15th Cir. CPNJ,2001-03-29,Single,2001-03-26,CPNJ,13-2001,15th Cir.,15,1.0
BAXLEY,15th Cir. CPNJ,15th Cir. CPNJ,2001-03-30,Single,2001-03-26,CPNJ,13-2001,15th Cir.,15,1.0
BEATTY,Lancaster CP,Lancaster CP,2001-03-26,Single,2001-03-26,CP,13-2001,Lancaster,6,1.0
BEATTY,Lancaster CP,Lancaster CP,2001-03-27,Single,2001-03-26,CP,13-2001,Lancaster,6,1.0
BEATTY,Lancaster CP,Lancaster CP,2001-03-28,Single,2001-03-26,CP,13-2001,Lancaster,6,1.0
BEATTY,Lancaster CP,Lancaster CP,2001-03-29,Single,2001-03-26,CP,13-2001,Lancaster,6,1.0
BEATTY,Lancaster CP,Lancaster CP,2001-03-30,Single,2001-03-26,CP,13-2001,Lancaster,6,1.0
BREEDEN,5th Cir. CPNJ,5th Cir. CPNJ,2001-03-26,Single,2001-03-26,CPNJ,13-2001,5th Cir.,5,1.0
BREEDEN,5th Cir. CPNJ,5th Cir. CPNJ,2001-03-27,Single,2001-03-26,CPNJ,13-2001,5th Cir.,5,1.0
BREEDEN,5th Cir. CPNJ,5th Cir. CPNJ,2001-03-28,Single,2001-03-26,CPNJ,13-2001,5th Cir.,5,1.0
BREEDEN,5th Cir. CPNJ,5th Cir. CPNJ,2001-03-29,Single,2001-03-26,CPNJ,13-2001,5th Cir.,5,1.0
BREEDEN,5th Cir. CPNJ,5th Cir. CPNJ,2001-03-30,Single,2001-03-26,CPNJ,13-2001,5th Cir.,5,1.0
BROGDON,Horry CP,Horry CP,2001-03-26,Single,2001-03-26,CP,13-2001,Horry,15,1.0
BROGDON,Horry CP,Horry CP,2001-03-27,Single,2001-03-26,CP,13-2001,Horry,15,1.0
BROGDON,Horry CP,Horry CP,2001-03-28,Single,2001-03-26,CP,13-2001,Horry,15,1.0
BROGDON,Horry CP,Horry CP,2001-03-29,Single,2001-03-26,CP,13-2001,Horry,15,1.0
BROGDON,Horry CP,Horry CP,2001-03-30,Single,2001-03-26,CP,13-2001,Horry,15,1.0
BUCKNER,Dorchester GS,Dorchester GS,2001-03-26,Single,2001-03-26,GS,13-2001,Dorchester,1,1.0
BUCKNER,Dorchester GS,Dorchester GS,2001-03-27,Single,2001-03-26,GS,13-2001,Dorchester,1,1.0
BUCKNER,Dorchester GS,Dorchester GS,2001-03-28,Single,2001-03-26,GS,13-2001,Dorchester,1,1.0
BUCKNER,Dorchester GS,Dorchester GS,2001-03-29,Single,2001-03-26,GS,13-2001,Dorchester,1,1.0
BUCKNER,Dorchester GS,Dorchester GS,2001-03-30,Single,2001-03-26,GS,13-2001,Dorchester,1,1.0
BURCH,Florence GS,Florence GS,2001-03-26,Single,2001-03-26,GS,13-2001,Florence,12,1.0
BURCH,Florence GS,Florence GS,2001-03-27,Single,2001-03-26,GS,13-2001,Florence,12,1.0
BURCH,Florence GS,Florence GS,2001-03-28,Single,2001-03-26,GS,13-2001,Florence,12,1.0
BURCH,Florence GS,Florence GS,2001-03-29,Single,2001-03-26,GS,13-2001,Florence,12,1.0
BURCH,Florence GS,Florence GS,2001-03-30,Single,2001-03-26,GS,13-2001,Florence,12,1.0
CLARY,Laurens GS,Laurens GS,2001-03-26,Single,2001-03-26,GS,13-2001,Laurens,8,1.0
CLARY,Laurens GS,Laurens GS,2001-03-27,Single,2001-03-26,GS,13-2001,Laurens,8,1.0
CLARY,Laurens GS,Laurens GS,2001-03-28,Single,2001-03-26,GS,13-2001,Laurens,8,1.0
CLARY,Laurens GS,Laurens GS,2001-03-29,Single,2001-03-26,GS,13-2001,Laurens,8,1.0
CLARY,Laurens GS,Laurens GS,2001-03-30,Single,2001-03-26,GS,13-2001,Laurens,8,1.0
COLE,Spartanburg CP,Spartanburg CP,2001-03-26,Single,2001-03-26,CP,13-2001,Spartanburg,7,1.0
COLE,Spartanburg CP,Spartanburg CP,2001-03-27,Single,2001-03-26,CP,13-2001,Spartanburg,7,1.0
COLE,Spartanburg CP,Spartanburg CP,2001-03-28,Single,2001-03-26,CP,13-2001,Spartanburg,7,1.0
COLE,Spartanburg CP,Spartanburg CP,2001-03-29,Single,2001-03-26,CP,13-2001,Spartanburg,7,1.0
COLE,Spartanburg CP,Spartanburg CP,2001-03-30,Single,2001-03-26,CP,13-2001,Spartanburg,7,1.0
COOPER GT,Edgefield GS,Edgefield GS,2001-03-26,Single,2001-03-26,GS,13-2001,Edgefield,11,1.0
COOPER GT,Edgefield GS,Edgefield GS,2001-03-27,Single,2001-03-26,GS,13-2001,Edgefield,11,1.0
COOPER GT,Edgefield GS,Edgefield GS,2001-03-28,Single,2001-03-26,GS,13-2001,Edgefield,11,1.0
COOPER GT,Edgefield GS,Edgefield GS,2001-03-29,Single,2001-03-26,GS,13-2001,Edgefield,11,1.0
COOPER GT,Edgefield GS,Edgefield GS,2001-03-30,Single,2001-03-26,GS,13-2001,Edgefield,11,1.0
COOPER TW,Richland CP,Richland CP,2001-03-26,Single,2001-03-26,CP,13-2001,Richland,5,1.0
COOPER TW,Richland CP,Richland CP,2001-03-27,Single,2001-03-26,CP,13-2001,Richland,5,1.0
COOPER TW,Richland CP,Richland CP,2001-03-28,Single,2001-03-26,CP,13-2001,Richland,5,1.0
COOPER TW,Richland CP,Richland CP,2001-03-29,Single,2001-03-26,CP,13-2001,Richland,5,1.0
COOPER TW,Richland CP,Richland CP,2001-03-30,Single,2001-03-26,CP,13-2001,Richland,5,1.0
DENNIS,Orangeburg CP,Orangeburg CP,2001-03-26,Single,2001-03-26,CP,13-2001,Orangeburg,1,1.0
DENNIS,Orangeburg CP,Orangeburg CP,2001-03-27,Single,2001-03-26,CP,13-2001,Orangeburg,1,1.0
DENNIS,Orangeburg CP,Orangeburg CP,2001-03-28,Single,2001-03-26,CP,13-2001,Orangeburg,1,1.0
DENNIS,Orangeburg CP,Orangeburg CP,2001-03-29,Single,2001-03-26,CP,13-2001,Orangeburg,1,1.0
DENNIS,Orangeburg CP,Orangeburg CP,2001-03-30,Single,2001-03-26,CP,13-2001,Orangeburg,1,1.0
FEW,Spartanburg GS,Spartanburg GS,2001-03-26,Single,2001-03-26,GS,13-2001,Spartanburg,7,1.0
FEW,Spartanburg GS,Spartanburg GS,2001-03-27,Single,2001-03-26,GS,13-2001,Spartanburg,7,1.0
FEW,Spartanburg GS,Spartanburg GS,2001-03-28,Single,2001-03-26,GS,13-2001,Spartanburg,7,1.0
FEW,Spartanburg GS,Spartanburg GS,2001-03-29,Single,2001-03-26,GS,13-2001,Spartanburg,7,1.0
FEW,Spartanburg GS,Spartanburg GS,2001-03-30,Single,2001-03-26,GS,13-2001,Spartanburg,7,1.0
FLOYD H,13th Cir. CPNJ,13th Cir. CPNJ,2001-03-26,Single,2001-03-26,CPNJ,13-2001,13th Cir.,13,1.0
FLOYD H,13th Cir. CPNJ,13th Cir. CPNJ,2001-03-27,Single,2001-03-26,CPNJ,13-2001,13th Cir.,13,1.0
FLOYD H,13th Cir. CPNJ,13th Cir. CPNJ,2001-03-28,Single,2001-03-26,CPNJ,13-2001,13th Cir.,13,1.0
FLOYD H,13th Cir. CPNJ,13th Cir. CPNJ,2001-03-29,Single,2001-03-26,CPNJ,13-2001,13th Cir.,13,1.0
FLOYD H,13th Cir. CPNJ,13th Cir. CPNJ,2001-03-30,Single,2001-03-26,CPNJ,13-2001,13th Cir.,13,1.0
FLOYD S,Marlboro GS,Marlboro GS,2001-03-26,Single,2001-03-26,GS,13-2001,Marlboro,4,1.0
FLOYD S,Marlboro GS,Marlboro GS,2001-03-27,Single,2001-03-26,GS,13-2001,Marlboro,4,1.0
FLOYD S,Marlboro GS,Marlboro GS,2001-03-28,Single,2001-03-26,GS,13-2001,Marlboro,4,1.0
FLOYD S,Marlboro GS,Marlboro GS,2001-03-29,Single,2001-03-26,GS,13-2001,Marlboro,4,1.0
FLOYD S,Marlboro GS,Marlboro GS,2001-03-30,Single,2001-03-26,GS,13-2001,Marlboro,4,1.0
GOODE,Williamsburg GS,Williamsburg GS,2001-03-26,Single,2001-03-26,GS,13-2001,Williamsburg,3,1.0
GOODE,Williamsburg GS,Williamsburg GS,2001-03-27,Single,2001-03-26,GS,13-2001,Williamsburg,3,1.0
GOODE,Williamsburg GS,Williamsburg GS,2001-03-28,Single,2001-03-26,GS,13-2001,Williamsburg,3,1.0
GOODE,Williamsburg GS,Williamsburg GS,2001-03-29,Single,2001-03-26,GS,13-2001,Williamsburg,3,1.0
GOODE,Williamsburg GS,Williamsburg GS,2001-03-30,Single,2001-03-26,GS,13-2001,Williamsburg,3,1.0
GOODSTEIN,Beaufort CP,Beaufort CP,2001-03-26,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
GOODSTEIN,Beaufort CP,Beaufort CP,2001-03-27,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
GOODSTEIN,Beaufort CP,Beaufort CP,2001-03-28,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
GOODSTEIN,Beaufort CP,Beaufort CP,2001-03-29,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
GOODSTEIN,Beaufort CP,Beaufort CP,2001-03-30,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
GREGORY,Charleston GS,Charleston GS,2001-03-26,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
GREGORY,Charleston GS,Charleston GS,2001-03-27,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
GREGORY,Charleston GS,Charleston GS,2001-03-28,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
GREGORY,Charleston GS,Charleston GS,2001-03-29,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
GREGORY,Charleston GS,Charleston GS,2001-03-30,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
HALL,Greenville CP,Greenville CP,2001-03-26,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
HALL,Greenville CP,Greenville CP,2001-03-27,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
HALL,Greenville CP,Greenville CP,2001-03-28,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
HALL,Greenville CP,Greenville CP,2001-03-29,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
HALL,Greenville CP,Greenville CP,2001-03-30,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
HARWELL,Chesterfield CP,Chesterfield CP,2001-03-26,Single,2001-03-26,CP,13-2001,Chesterfield,4,1.0
HARWELL,Chesterfield CP,Chesterfield CP,2001-03-27,Single,2001-03-26,CP,13-2001,Chesterfield,4,1.0
HARWELL,Chesterfield CP,Chesterfield CP,2001-03-28,Single,2001-03-26,CP,13-2001,Chesterfield,4,1.0
HARWELL,Chesterfield CP,Chesterfield CP,2001-03-29,Single,2001-03-26,CP,13-2001,Chesterfield,4,1.0
HARWELL,Chesterfield CP,Chesterfield CP,2001-03-30,Single,2001-03-26,CP,13-2001,Chesterfield,4,1.0
HAYES,York GS,York GS,2001-03-26,Single,2001-03-26,GS,13-2001,York,16,1.0
HAYES,York GS,York GS,2001-03-27,Single,2001-03-26,GS,13-2001,York,16,1.0
HAYES,York GS,York GS,2001-03-28,Single,2001-03-26,GS,13-2001,York,16,1.0
HAYES,York GS,York GS,2001-03-29,Single,2001-03-26,GS,13-2001,York,16,1.0
HAYES,York GS,York GS,2001-03-30,Single,2001-03-26,GS,13-2001,York,16,1.0
JOHNSON,10th Cir. CPNJ,10th Cir. CPNJ,2001-03-26,Single,2001-03-26,CPNJ,13-2001,10th Cir.,10,1.0
JOHNSON,10th Cir. CPNJ,10th Cir. CPNJ,2001-03-27,Single,2001-03-26,CPNJ,13-2001,10th Cir.,10,1.0
JOHNSON,10th Cir. CPNJ,10th Cir. CPNJ,2001-03-28,Single,2001-03-26,CPNJ,13-2001,10th Cir.,10,1.0
JOHNSON,10th Cir. CPNJ,10th Cir. CPNJ,2001-03-29,Single,2001-03-26,CPNJ,13-2001,10th Cir.,10,1.0
JOHNSON,10th Cir. CPNJ,10th Cir. CPNJ,2001-03-30,Single,2001-03-26,CPNJ,13-2001,10th Cir.,10,1.0
KEESLEY,11th Cir. CPNJ,11th Cir. CPNJ,2001-03-26,Single,2001-03-26,CPNJ,13-2001,11th Cir.,11,1.0
KEESLEY,11th Cir. CPNJ,11th Cir. CPNJ,2001-03-27,Single,2001-03-26,CPNJ,13-2001,11th Cir.,11,1.0
KEESLEY,11th Cir. CPNJ,11th Cir. CPNJ,2001-03-28,Single,2001-03-26,CPNJ,13-2001,11th Cir.,11,1.0
KEESLEY,11th Cir. CPNJ,11th Cir. CPNJ,2001-03-29,Single,2001-03-26,CPNJ,13-2001,11th Cir.,11,1.0
KEESLEY,11th Cir. CPNJ,11th Cir. CPNJ,2001-03-30,Single,2001-03-26,CPNJ,13-2001,11th Cir.,11,1.0
KINARD,Dillon GS,Dillon GS,2001-03-26,Single,2001-03-26,GS,13-2001,Dillon,4,1.0
KINARD,Dillon GS,Dillon GS,2001-03-27,Single,2001-03-26,GS,13-2001,Dillon,4,1.0
KINARD,Dillon GS,Dillon GS,2001-03-28,Single,2001-03-26,GS,13-2001,Dillon,4,1.0
KINARD,Dillon GS,Dillon GS,2001-03-29,Single,2001-03-26,GS,13-2001,Dillon,4,1.0
KINARD,Dillon GS,Dillon GS,2001-03-30,Single,2001-03-26,GS,13-2001,Dillon,4,1.0
KING,York GS,York GS,2001-03-26,Single,2001-03-26,GS,13-2001,York,16,1.0
KING,York GS,York GS,2001-03-27,Single,2001-03-26,GS,13-2001,York,16,1.0
KING,York GS,York GS,2001-03-28,Single,2001-03-26,GS,13-2001,York,16,1.0
KING,York GS,York GS,2001-03-29,Single,2001-03-26,GS,13-2001,York,16,1.0
KING,York GS,York GS,2001-03-30,Single,2001-03-26,GS,13-2001,York,16,1.0
KITTREDGE,Oconee GS,Oconee GS,2001-03-26,Single,2001-03-26,GS,13-2001,Oconee,10,1.0
KITTREDGE,Oconee GS,Oconee GS,2001-03-27,Single,2001-03-26,GS,13-2001,Oconee,10,1.0
KITTREDGE,Oconee GS,Oconee GS,2001-03-28,Single,2001-03-26,GS,13-2001,Oconee,10,1.0
KITTREDGE,Oconee GS,Oconee GS,2001-03-29,Single,2001-03-26,GS,13-2001,Oconee,10,1.0
KITTREDGE,Oconee GS,Oconee GS,2001-03-30,Single,2001-03-26,GS,13-2001,Oconee,10,1.0
LEE,Richland CP,Richland CP,2001-03-26,Single,2001-03-26,CP,13-2001,Richland,5,1.0
LEE,Richland CP,Richland CP,2001-03-27,Single,2001-03-26,CP,13-2001,Richland,5,1.0
LEE,Richland CP,Richland CP,2001-03-28,Single,2001-03-26,CP,13-2001,Richland,5,1.0
LEE,Richland CP,Richland CP,2001-03-29,Single,2001-03-26,CP,13-2001,Richland,5,1.0
LEE,Richland CP,Richland CP,2001-03-30,Single,2001-03-26,CP,13-2001,Richland,5,1.0
LOCKEMY,9th Cir. CPNJ,9th Cir. CPNJ,2001-03-26,Single,2001-03-26,CPNJ,13-2001,9th Cir.,9,1.0
LOCKEMY,9th Cir. CPNJ,9th Cir. CPNJ,2001-03-27,Single,2001-03-26,CPNJ,13-2001,9th Cir.,9,1.0
LOCKEMY,9th Cir. CPNJ,9th Cir. CPNJ,2001-03-28,Single,2001-03-26,CPNJ,13-2001,9th Cir.,9,1.0
LOCKEMY,9th Cir. CPNJ,9th Cir. CPNJ,2001-03-29,Single,2001-03-26,CPNJ,13-2001,9th Cir.,9,1.0
LOCKEMY,9th Cir. CPNJ,9th Cir. CPNJ,2001-03-30,Single,2001-03-26,CPNJ,13-2001,9th Cir.,9,1.0
MACAULAY,Richland GS,Richland GS,2001-03-26,Single,2001-03-26,GS,13-2001,Richland,5,1.0
MACAULAY,Richland GS,Richland GS,2001-03-27,Single,2001-03-26,GS,13-2001,Richland,5,1.0
MACAULAY,Richland GS,Richland GS,2001-03-28,Single,2001-03-26,GS,13-2001,Richland,5,1.0
MACAULAY,Richland GS,Richland GS,2001-03-29,Single,2001-03-26,GS,13-2001,Richland,5,1.0
MACAULAY,Richland GS,Richland GS,2001-03-30,Single,2001-03-26,GS,13-2001,Richland,5,1.0
MANNING,Florence GS,Florence GS,2001-03-26,Single,2001-03-26,GS,13-2001,Florence,12,1.0
MANNING,Florence GS,Florence GS,2001-03-27,Single,2001-03-26,GS,13-2001,Florence,12,1.0
MANNING,Florence GS,Florence GS,2001-03-28,Single,2001-03-26,GS,13-2001,Florence,12,1.0
MANNING,Florence GS,Florence GS,2001-03-29,Single,2001-03-26,GS,13-2001,Florence,12,1.0
MANNING,Florence GS,Florence GS,2001-03-30,Single,2001-03-26,GS,13-2001,Florence,12,1.0
MARTIN,Beaufort CP,Beaufort CP,2001-03-26,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
MARTIN,Beaufort CP,Beaufort CP,2001-03-27,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
MARTIN,Beaufort CP,Beaufort CP,2001-03-28,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
MARTIN,Beaufort CP,Beaufort CP,2001-03-29,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
MARTIN,Beaufort CP,Beaufort CP,2001-03-30,Single,2001-03-26,CP,13-2001,Beaufort,14,1.0
MCKELLAR,Sumter CP,Sumter CP,2001-03-26,Single,2001-03-26,CP,13-2001,Sumter,3,1.0
MCKELLAR,Sumter CP,Sumter CP,2001-03-27,Single,2001-03-26,CP,13-2001,Sumter,3,1.0
MCKELLAR,Sumter CP,Sumter CP,2001-03-28,Single,2001-03-26,CP,13-2001,Sumter,3,1.0
MCKELLAR,Sumter CP,Sumter CP,2001-03-29,Single,2001-03-26,CP,13-2001,Sumter,3,1.0
MCKELLAR,Sumter CP,Sumter CP,2001-03-30,Single,2001-03-26,CP,13-2001,Sumter,3,1.0
MILLING,15th Cir. AW,15th Cir. AW,2001-03-26,Single,2001-03-26,AW,13-2001,15th Cir.,15,1.0
MILLING,15th Cir. AW,15th Cir. AW,2001-03-27,Single,2001-03-26,AW,13-2001,15th Cir.,15,1.0
MILLING,15th Cir. AW,15th Cir. AW,2001-03-28,Single,2001-03-26,AW,13-2001,15th Cir.,15,1.0
MILLING,15th Cir. AW,15th Cir. AW,2001-03-29,Single,2001-03-26,AW,13-2001,15th Cir.,15,1.0
MILLING,15th Cir. AW,15th Cir. AW,2001-03-30,Single,2001-03-26,AW,13-2001,15th Cir.,15,1.0
NEWMAN,Lexington CP,Lexington CP,2001-03-26,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NEWMAN,Lexington CP,Lexington CP,2001-03-27,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NEWMAN,Lexington CP,Lexington CP,2001-03-28,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NEWMAN,Lexington CP,Lexington CP,2001-03-29,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NEWMAN,Lexington CP,Lexington CP,2001-03-30,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NICHOLSON,Lexington CP,Lexington CP,2001-03-26,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NICHOLSON,Lexington CP,Lexington CP,2001-03-27,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NICHOLSON,Lexington CP,Lexington CP,2001-03-28,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NICHOLSON,Lexington CP,Lexington CP,2001-03-29,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
NICHOLSON,Lexington CP,Lexington CP,2001-03-30,Single,2001-03-26,CP,13-2001,Lexington,11,1.0
PATTERSON,Greenville CP,Greenville CP,2001-03-26,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
PATTERSON,Greenville CP,Greenville CP,2001-03-27,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
PATTERSON,Greenville CP,Greenville CP,2001-03-28,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
PATTERSON,Greenville CP,Greenville CP,2001-03-29,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
PATTERSON,Greenville CP,Greenville CP,2001-03-30,Single,2001-03-26,CP,13-2001,Greenville,13,1.0
PIEPER,Charleston GS,Charleston GS,2001-03-26,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
PIEPER,Charleston GS,Charleston GS,2001-03-27,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
PIEPER,Charleston GS,Charleston GS,2001-03-28,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
PIEPER,Charleston GS,Charleston GS,2001-03-29,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
PIEPER,Charleston GS,Charleston GS,2001-03-30,Single,2001-03-26,GS,13-2001,Charleston,9,1.0
RAWL,Colleton CP,Colleton CP,2001-03-26,Single,2001-03-26,CP,13-2001,Colleton,14,1.0
RAWL,Colleton CP,Colleton CP,2001-03-27,Single,2001-03-26,CP,13-2001,Colleton,14,1.0
RAWL,Colleton CP,Colleton CP,2001-03-28,Single,2001-03-26,CP,13-2001,Colleton,14,1.0
RAWL,Colleton CP,Colleton CP,2001-03-29,Single,2001-03-26,CP,13-2001,Colleton,14,1.0
RAWL,Colleton CP,Colleton CP,2001-03-30,Single,2001-03-26,CP,13-2001,Colleton,14,1.0
SAUNDERS,Pickens GS,Pickens GS,2001-03-26,Single,2001-03-26,GS,13-2001,Pickens,13,1.0
SAUNDERS,Pickens GS,Pickens GS,2001-03-27,Single,2001-03-26,GS,13-2001,Pickens,13,1.0
SAUNDERS,Pickens GS,Pickens GS,2001-03-28,Single,2001-03-26,GS,13-2001,Pickens,13,1.0
SAUNDERS,Pickens GS,Pickens GS,2001-03-29,Single,2001-03-26,GS,13-2001,Pickens,13,1.0
SAUNDERS,Pickens GS,Pickens GS,2001-03-30,Single,2001-03-26,GS,13-2001,Pickens,13,1.0
SHORT,na,na,2001-03-26,Missing,2001-03-26,na,13-2001,na,na,1.0
SHORT,na,na,2001-03-27,Missing,2001-03-26,na,13-2001,na,na,1.0
SHORT,na,na,2001-03-28,Missing,2001-03-26,na,13-2001,na,na,1.0
SHORT,na,na,2001-03-29,Missing,2001-03-26,na,13-2001,na,na,1.0
SHORT,na,na,2001-03-30,Missing,2001-03-26,na,13-2001,na,na,1.0
THOMAS,"Charleston CP 29,30 + Medical 26,27,28",Charleston CP,2001-03-29,MultipleAD,2001-03-26,CP,13-2001,Charleston,9,1.0
THOMAS,"Charleston CP 29,30 + Medical 26,27,28",Charleston CP,2001-03-30,MultipleAD,2001-03-26,CP,13-2001,Charleston,9,1.0
THOMAS,"Charleston CP 29,30 + Medical 26,27,28",Medical,2001-03-26,MultipleAD,2001-03-26,Medical,13-2001,Medical,na,1.0
THOMAS,"Charleston CP 29,30 + Medical 26,27,28",Medical,2001-03-27,MultipleAD,2001-03-26,Medical,13-2001,Medical,na,1.0
THOMAS,"Charleston CP 29,30 + Medical 26,27,28",Medical,2001-03-28,MultipleAD,2001-03-26,Medical,13-2001,Medical,na,1.0
WATSON,Abbeville GS,Abbeville GS,2001-03-26,Single,2001-03-26,GS,13-2001,Abbeville,8,1.0
WATSON,Abbeville GS,Abbeville GS,2001-03-27,Single,2001-03-26,GS,13-2001,Abbeville,8,1.0
WATSON,Abbeville GS,Abbeville GS,2001-03-28,Single,2001-03-26,GS,13-2001,Abbeville,8,1.0
WATSON,Abbeville GS,Abbeville GS,2001-03-29,Single,2001-03-26,GS,13-2001,Abbeville,8,1.0
WATSON,Abbeville GS,Abbeville GS,2001-03-30,Single,2001-03-26,GS,13-2001,Abbeville,8,1.0
WESTBROOK,Richland GS + Lexington GS CC 28,Lexington GS CC,2001-03-28,MultipleSD,2001-03-26,GS CC,13-2001,Lexington,11,1.0
WESTBROOK,Richland GS + Lexington GS CC 28,Richland GS,2001-03-26,MultipleSD,2001-03-26,GS,13-2001,Richland,5,1.0
WESTBROOK,Richland GS + Lexington GS CC 28,Richland GS,2001-03-27,MultipleSD,2001-03-26,GS,13-2001,Richland,5,1.0
WESTBROOK,Richland GS + Lexington GS CC 28,Richland GS,2001-03-29,MultipleSD,2001-03-26,GS,13-2001,Richland,5,1.0
WESTBROOK,Richland GS + Lexington GS CC 28,Richland GS,2001-03-30,MultipleSD,2001-03-26,GS,13-2001,Richland,5,1.0
WILLIAMS,Clarendon GS,Clarendon GS,2001-03-26,Single,2001-03-26,GS,13-2001,Clarendon,3,1.0
WILLIAMS,Clarendon GS,Clarendon GS,2001-03-27,Single,2001-03-26,GS,13-2001,Clarendon,3,1.0
WILLIAMS,Clarendon GS,Clarendon GS,2001-03-28,Single,2001-03-26,GS,13-2001,Clarendon,3,1.0
WILLIAMS,Clarendon GS,Clarendon GS,2001-03-29,Single,2001-03-26,GS,13-2001,Clarendon,3,1.0
WILLIAMS,Clarendon GS,Clarendon GS,2001-03-30,Single,2001-03-26,GS,13-2001,Clarendon,3,1.0
BROWN,na,na,2001-03-26,Missing,2001-03-26,na,13-2001,na,na,1.0
BROWN,na,na,2001-03-27,Missing,2001-03-26,na,13-2001,na,na,1.0
BROWN,na,na,2001-03-28,Missing,2001-03-26,na,13-2001,na,na,1.0
BROWN,na,na,2001-03-29,Missing,2001-03-26,na,13-2001,na,na,1.0
BROWN,na,na,2001-03-30,Missing,2001-03-26,na,13-2001,na,na,1.0
COTTINGHAM,na,na,2001-03-26,Missing,2001-03-26,na,13-2001,na,na,1.0
COTTINGHAM,na,na,2001-03-27,Missing,2001-03-26,na,13-2001,na,na,1.0
COTTINGHAM,na,na,2001-03-28,Missing,2001-03-26,na,13-2001,na,na,1.0
COTTINGHAM,na,na,2001-03-29,Missing,2001-03-26,na,13-2001,na,na,1.0
COTTINGHAM,na,na,2001-03-30,Missing,2001-03-26,na,13-2001,na,na,1.0
HUGHSTON,Charleston CP,Charleston CP,2001-03-26,Single,2001-03-26,CP,13-2001,Charleston,9,1.0
HUGHSTON,Charleston CP,Charleston CP,2001-03-27,Single,2001-03-26,CP,13-2001,Charleston,9,1.0
